episode,steps,collisions,timeout,runtime_s,success
693,0,386,0,2.411,1
694,0,386,0,5.026,1
695,0,387,0,1.350,0
696,0,387,0,5.362,1
697,0,387,0,2.578,1
698,0,387,0,18.041,0
699,0,388,0,1.100,0
700,0,389,0,3.570,0
701,0,390,0,1.270,0
702,0,390,0,5.724,1
703,0,390,0,18.247,0
704,0,391,0,1.890,0
705,0,391,0,5.106,1
706,0,392,0,1.781,0
707,0,392,0,2.665,1
708,0,392,0,2.571,1
709,0,393,0,1.253,0
710,0,394,0,1.114,0
711,0,395,0,1.843,0
712,0,396,0,2.206,0
713,0,396,0,1.901,1
714,0,397,0,1.434,0
715,0,397,0,2.106,1
716,0,398,0,0.280,0
717,0,399,0,1.397,0
718,0,400,0,12.947,0
719,0,400,0,3.038,1
720,0,401,0,0.580,0
721,0,401,0,2.223,1
722,0,402,0,0.369,0
723,0,402,0,4.363,1
724,0,402,0,12.688,1
725,0,402,0,4.956,1
726,0,403,0,0.659,0
727,0,403,0,4.001,1
728,0,404,0,3.753,0
729,0,404,0,17.865,0
730,0,405,0,3.860,0
731,0,406,0,4.296,0
732,0,406,0,2.385,1
733,0,407,0,1.079,0
734,0,407,0,18.556,0
735,0,408,0,0.488,0
736,0,408,0,2.254,1
737,0,409,0,2.173,0
738,0,410,0,1.748,0
739,0,411,0,0.344,0
740,0,411,0,17.871,0
741,0,411,0,6.752,1
742,0,412,0,0.753,0
743,0,413,0,2.646,0
744,0,414,0,0.591,0
745,0,415,0,0.479,0
746,0,416,0,0.968,0
747,0,417,0,1.969,0
748,0,417,0,4.599,1
749,0,417,0,4.526,1
750,0,417,0,3.629,1
751,0,418,0,1.745,0
752,0,418,0,2.288,1
753,0,419,0,2.199,0
754,0,419,0,3.952,1
755,0,420,0,0.807,0
756,0,420,0,2.640,1
757,0,420,0,20.351,0
758,0,420,0,2.225,1
759,0,421,0,0.861,0
760,0,422,0,1.310,0
761,0,422,0,2.941,1
762,0,422,0,2.701,1
763,0,423,0,1.171,0
764,0,423,0,1.337,1
765,0,424,0,1.235,0
766,0,424,0,2.336,1
767,0,424,0,18.651,0
768,0,425,0,0.531,0
769,0,425,0,0.978,1
770,0,426,0,1.941,0
771,0,426,0,3.321,1
772,0,427,0,5.667,0
773,0,428,0,0.838,0
774,0,428,0,1.404,1
775,0,428,0,18.186,0
776,0,429,0,1.672,0
777,0,429,0,2.375,1
778,0,429,0,3.335,1
779,0,429,0,1.648,1
780,0,429,0,2.733,1
781,0,430,0,2.336,0
782,0,430,0,2.837,1
783,0,431,0,0.419,0
784,0,431,0,6.522,1
785,0,432,0,0.936,0
786,0,433,0,0.304,0
787,0,433,0,2.262,1
788,0,433,0,5.813,1
789,0,434,0,1.583,0
790,0,434,0,5.429,1
791,0,435,0,2.380,0
792,0,436,0,1.027,0
793,0,436,0,3.595,1
794,0,436,0,5.084,1
795,0,437,0,9.160,0
796,0,438,0,1.661,0
797,0,439,0,3.203,0
798,0,440,0,1.325,0
799,0,441,0,3.763,0
800,0,442,0,2.106,0
801,0,442,0,3.530,1
802,0,442,0,6.736,1
803,0,443,0,1.224,0
804,0,444,0,1.745,0
805,0,445,0,3.833,0
806,0,446,0,2.481,0
807,0,446,0,3.850,1
808,0,447,0,0.569,0
809,0,448,0,0.320,0
810,0,448,0,3.782,1
811,0,449,0,5.314,0
812,0,450,0,2.652,0
813,0,451,0,1.958,0
814,0,451,0,2.261,1
815,0,452,0,0.755,0
816,0,453,0,0.457,0
817,0,453,0,0.520,1
818,0,453,0,19.863,0
819,0,454,0,1.200,0
820,0,455,0,2.901,0
821,0,456,0,2.541,0
822,0,456,0,3.666,1
823,0,457,0,2.352,0
824,0,457,0,2.934,1
825,0,458,0,2.306,0
826,0,459,0,0.291,0
827,0,460,0,0.774,0
828,0,461,0,2.133,0
829,0,462,0,0.999,0
830,0,462,0,13.992,1
831,0,463,0,1.781,0
832,0,463,0,6.787,1
833,0,464,0,1.607,0
834,0,465,0,1.776,0
835,0,466,0,2.014,0
836,0,466,0,18.724,0
837,0,467,0,4.671,0
838,0,468,0,2.181,0
839,0,469,0,3.494,0
840,0,469,0,0.027,1
841,0,470,0,1.762,0
842,0,471,0,1.148,0
843,0,472,0,1.363,0
844,0,473,0,1.322,0
845,0,473,0,6.072,1
846,0,473,0,0.928,1
847,0,474,0,6.437,0
848,0,475,0,0.797,0
849,0,476,0,0.383,0
850,0,477,0,0.642,0
851,0,477,0,0.836,1
852,0,477,0,3.797,1
853,0,478,0,0.176,0
854,0,479,0,2.580,0
855,0,479,0,8.440,1
856,0,480,0,1.340,0
857,0,480,0,6.246,1
858,0,480,0,2.111,1
859,0,481,0,0.891,0
860,0,481,0,3.506,1
861,0,481,0,0.186,1
862,0,482,0,0.793,0
863,0,482,0,1.426,1
864,0,483,0,0.503,0
865,0,484,0,0.503,0
866,0,484,0,5.483,1
867,0,484,0,3.283,1
868,0,484,0,19.167,0
869,0,484,0,3.432,1
870,0,485,0,0.692,0
871,0,486,0,1.855,0
872,0,486,0,2.062,1
873,0,486,0,1.810,1
874,0,487,0,1.528,0
875,0,488,0,0.726,0
876,0,489,0,1.002,0
877,0,489,0,7.730,1
878,0,489,0,1.140,1
879,0,489,0,3.252,1
880,0,489,0,0.616,1
881,0,489,0,5.498,1
882,0,490,0,4.316,0
883,0,490,0,1.982,1
884,0,491,0,8.706,0
885,0,491,0,19.940,0
886,0,492,0,3.224,0
887,0,492,0,20.371,0
888,0,493,0,3.579,0
889,0,493,0,1.601,1
890,0,494,0,1.491,0
891,0,494,0,1.707,1
892,0,494,0,0.660,1
893,0,494,0,5.684,1
894,0,494,0,19.818,0
895,0,495,0,4.518,0
896,0,495,0,17.904,0
897,0,496,0,1.135,0
898,0,496,0,6.395,1
899,0,496,0,18.848,0
900,0,497,0,1.070,0
901,0,497,0,4.508,1
902,0,498,0,2.109,0
903,0,498,0,4.788,1
904,0,499,0,2.932,0
905,0,500,0,2.420,0
906,0,501,0,2.958,0
907,0,502,0,0.541,0
908,0,502,0,20.609,0
909,0,503,0,1.824,0
910,0,504,0,4.558,0
911,0,504,0,2.148,1
912,0,504,0,2.283,1
913,0,504,0,3.373,1
914,0,504,0,3.323,1
915,0,504,0,4.428,1
916,0,504,0,18.509,0
917,0,505,0,0.485,0
918,0,506,0,1.754,0
919,0,507,0,3.834,0
920,0,507,0,17.292,1
921,0,508,0,4.598,0
922,0,508,0,2.771,1
923,0,509,0,1.651,0
924,0,510,0,1.288,0
925,0,510,0,5.207,1
926,0,511,0,0.862,0
927,0,512,0,0.647,0
928,0,513,0,0.713,0
929,0,513,0,4.274,1
930,0,514,0,0.943,0
931,0,515,0,0.458,0
932,0,515,0,4.078,1
933,0,516,0,4.001,0
934,0,516,0,2.739,1
935,0,516,0,0.311,1
936,0,517,0,1.070,0
937,0,517,0,4.237,1
938,0,517,0,20.806,0
939,0,518,0,0.791,0
940,0,519,0,2.969,0
941,0,520,0,0.391,0
942,0,520,0,3.058,1
943,0,520,0,16.524,0
944,0,520,0,1.934,1
945,0,521,0,1.425,0
946,0,522,0,1.297,0
947,0,522,0,4.923,1
948,0,523,0,1.297,0
949,0,523,0,11.000,1
950,0,524,0,1.510,0
951,0,524,0,3.506,1
952,0,524,0,3.707,1
953,0,524,0,5.598,1
954,0,524,0,1.071,1
955,0,524,0,4.491,1
956,0,525,0,1.859,0
957,0,525,0,2.557,1
958,0,526,0,2.496,0
959,0,526,0,2.772,1
960,0,527,0,0.816,0
961,0,527,0,1.716,1
962,0,528,0,0.579,0
963,0,529,0,2.272,0
964,0,529,0,3.409,1
965,0,530,0,0.829,0
966,0,530,0,6.115,1
967,0,531,0,1.078,0
968,0,532,0,0.249,0
969,0,533,0,10.020,0
970,0,534,0,0.567,0
971,0,535,0,2.190,0
972,0,536,0,0.065,0
973,0,536,0,2.660,1
974,0,537,0,0.539,0
975,0,538,0,0.413,0
976,0,539,0,2.952,0
977,0,539,0,12.089,1
978,0,540,0,1.182,0
979,0,540,0,17.585,0
980,0,541,0,0.360,0
981,0,542,0,0.375,0
982,0,543,0,0.355,0
983,0,543,0,3.194,1
984,0,544,0,0.508,0
985,0,545,0,0.661,0
986,0,545,0,19.077,1
987,0,546,0,2.667,0
