episode,steps,collisions,timeout,runtime_s,success
932,0,300,0,0.547,0
933,0,300,0,2.968,1
934,0,300,0,5.141,1
935,0,300,0,2.285,1
936,0,300,0,2.515,1
937,0,300,0,2.213,1
938,0,300,0,19.195,0
939,0,300,0,2.241,1
940,0,300,0,1.940,1
941,0,300,0,3.875,1
942,0,300,0,3.082,1
943,0,300,0,4.784,1
944,0,301,0,0.035,0
945,0,302,0,0.667,0
946,0,303,0,0.353,0
947,0,303,0,2.654,1
948,0,304,0,1.636,0
949,0,304,0,4.101,1
950,0,304,0,3.108,1
951,0,304,0,2.246,1
952,0,304,0,5.240,1
953,0,304,0,2.824,1
954,0,304,0,2.967,1
955,0,304,0,2.139,1
956,0,304,0,3.397,1
957,0,304,0,1.673,1
958,0,304,0,4.192,1
959,0,305,0,4.561,0
960,0,306,0,1.389,0
961,0,306,0,2.648,1
962,0,306,0,20.277,0
963,0,306,0,7.592,1
964,0,307,0,13.781,0
965,0,308,0,2.375,0
966,0,308,0,0.885,1
967,0,309,0,0.333,0
968,0,309,0,3.478,1
969,0,310,0,1.310,0
970,0,310,0,0.803,1
971,0,311,0,0.547,0
972,0,311,0,7.271,1
973,0,311,0,2.805,1
974,0,312,0,0.541,0
975,0,312,0,2.267,1
976,0,312,0,0.825,1
977,0,312,0,4.929,1
978,0,312,0,4.581,1
979,0,312,0,2.237,1
980,0,313,0,0.514,0
981,0,313,0,2.104,1
982,0,314,0,0.791,0
983,0,315,0,1.330,0
984,0,316,0,19.118,0
985,0,317,0,0.665,0
986,0,317,0,19.112,0
987,0,317,0,2.388,1
988,0,317,0,3.221,1
989,0,318,0,2.597,0
