episode,steps,collisions,timeout,runtime_s,success
759,0,638,0,3.185,0
760,0,639,0,1.910,0
761,0,640,0,0.878,0
762,0,641,0,1.980,0
763,0,642,0,5.062,0
764,0,643,0,1.992,0
765,0,644,0,1.392,0
766,0,644,0,64.836,0
767,0,645,0,2.284,0
768,0,646,0,1.248,0
769,0,646,0,2.734,1
770,0,647,0,2.395,0
771,0,648,0,1.231,0
772,0,649,0,1.110,0
773,0,650,0,1.644,0
774,0,651,0,3.113,0
775,0,652,0,1.180,0
776,0,653,0,4.720,0
777,0,654,0,1.756,0
778,0,655,0,2.213,0
779,0,656,0,4.625,0
780,0,656,0,64.187,0
781,0,657,0,1.870,0
782,0,658,0,5.058,0
783,0,659,0,3.942,0
784,0,660,0,1.553,0
785,0,661,0,3.610,0
786,0,662,0,1.071,0
787,0,663,0,2.020,0
788,0,664,0,0.642,0
789,0,665,0,6.293,0
790,0,666,0,1.440,0
791,0,667,0,5.495,0
792,0,668,0,1.566,0
793,0,668,0,6.387,1
794,0,669,0,4.213,0
795,0,670,0,1.708,0
796,0,671,0,1.723,0
797,0,671,0,64.628,0
798,0,671,0,64.925,0
799,0,672,0,2.918,0
800,0,673,0,3.110,0
801,0,674,0,3.621,0
802,0,675,0,2.699,0
803,0,676,0,4.097,0
804,0,676,0,65.039,0
805,0,677,0,5.331,0
806,0,678,0,2.595,0
807,0,679,0,4.464,0
808,0,680,0,2.920,0
809,0,681,0,4.443,0
810,0,682,0,3.426,0
811,0,683,0,0.268,0
812,0,684,0,1.681,0
813,0,685,0,0.873,0
814,0,686,0,2.138,0
815,0,687,0,2.818,0
816,0,688,0,2.794,0
817,0,689,0,1.180,0
818,0,689,0,65.126,0
819,0,690,0,1.513,0
820,0,690,0,64.461,0
821,0,691,0,1.124,0
822,0,692,0,3.011,0
823,0,693,0,1.044,0
824,0,694,0,4.025,0
825,0,694,0,65.794,0
826,0,695,0,1.280,0
827,0,696,0,4.556,0
828,0,696,0,65.186,0
829,0,697,0,0.569,0
830,0,698,0,1.291,0
831,0,699,0,1.795,0
832,0,699,0,64.134,0
833,0,700,0,3.485,0
834,0,701,0,1.415,0
835,0,702,0,0.729,0
836,0,703,0,2.776,0
837,0,704,0,1.553,0
838,0,705,0,4.515,0
839,0,706,0,1.118,0
840,0,707,0,5.235,0
841,0,708,0,2.777,0
842,0,709,0,1.296,0
843,0,709,0,64.832,0
844,0,709,0,64.403,0
845,0,710,0,2.152,0
846,0,711,0,1.427,0
847,0,711,0,65.540,0
848,0,712,0,2.362,0
849,0,713,0,2.645,0
850,0,714,0,5.292,0
851,0,715,0,1.499,0
852,0,716,0,2.703,0
853,0,717,0,5.732,0
854,0,718,0,4.611,0
855,0,719,0,2.929,0
856,0,720,0,2.859,0
857,0,721,0,0.558,0
858,0,722,0,3.791,0
859,0,723,0,3.960,0
860,0,724,0,3.139,0
861,0,724,0,63.572,0
862,0,725,0,1.269,0
863,0,726,0,6.245,0
864,0,727,0,1.030,0
865,0,727,0,64.470,0
866,0,728,0,2.211,0
867,0,729,0,0.711,0
868,0,730,0,1.770,0
869,0,731,0,0.860,0
870,0,732,0,3.998,0
871,0,733,0,3.706,0
872,0,734,0,1.247,0
873,0,734,0,63.332,0
874,0,735,0,6.042,0
875,0,735,0,0.157,1
876,0,735,0,64.260,0
877,0,736,0,3.207,0
878,0,737,0,2.432,0
879,0,737,0,1.132,1
880,0,738,0,0.474,0
881,0,739,0,0.976,0
882,0,740,0,4.537,0
883,0,741,0,1.194,0
884,0,742,0,2.498,0
885,0,743,0,3.880,0
886,0,744,0,1.059,0
887,0,745,0,6.353,0
888,0,746,0,2.059,0
889,0,747,0,1.892,0
890,0,748,0,3.332,0
891,0,749,0,3.004,0
892,0,750,0,3.997,0
893,0,751,0,1.956,0
894,0,752,0,0.898,0
895,0,753,0,7.001,0
896,0,754,0,4.546,0
897,0,755,0,1.860,0
898,0,756,0,1.108,0
899,0,757,0,1.414,0
900,0,757,0,62.458,0
901,0,758,0,0.735,0
902,0,759,0,5.103,0
903,0,760,0,1.041,0
904,0,761,0,0.918,0
905,0,762,0,3.404,0
906,0,762,0,62.816,0
907,0,762,0,62.053,0
908,0,763,0,1.124,0
909,0,764,0,1.538,0
910,0,765,0,1.231,0
911,0,766,0,1.360,0
912,0,767,0,2.000,0
913,0,768,0,2.674,0
914,0,769,0,1.026,0
915,0,770,0,1.874,0
916,0,770,0,63.190,0
917,0,771,0,3.482,0
918,0,772,0,2.565,0
919,0,773,0,4.529,0
920,0,773,0,63.266,0
921,0,774,0,3.458,0
922,0,775,0,1.436,0
923,0,776,0,0.840,0
924,0,777,0,1.793,0
925,0,778,0,2.348,0
926,0,779,0,5.263,0
927,0,780,0,1.489,0
928,0,781,0,2.036,0
929,0,782,0,1.732,0
930,0,783,0,5.816,0
931,0,784,0,1.287,0
932,0,785,0,5.249,0
933,0,786,0,5.157,0
934,0,787,0,3.446,0
935,0,788,0,1.148,0
936,0,789,0,0.109,0
937,0,790,0,0.920,0
938,0,791,0,1.555,0
939,0,792,0,2.001,0
940,0,793,0,1.392,0
941,0,794,0,4.091,0
942,0,795,0,0.821,0
943,0,796,0,1.185,0
944,0,797,0,3.185,0
945,0,797,0,64.414,0
946,0,798,0,4.599,0
947,0,799,0,2.053,0
948,0,800,0,1.379,0
949,0,801,0,3.360,0
950,0,802,0,1.603,0
951,0,803,0,2.154,0
952,0,803,0,65.623,0
953,0,804,0,3.372,0
954,0,805,0,1.870,0
955,0,806,0,3.544,0
956,0,807,0,17.659,0
957,0,808,0,4.086,0
958,0,808,0,64.955,0
959,0,809,0,3.070,0
960,0,810,0,3.534,0
961,0,811,0,2.162,0
962,0,812,0,2.691,0
963,0,813,0,2.372,0
964,0,814,0,3.593,0
965,0,815,0,1.466,0
966,0,816,0,1.776,0
967,0,817,0,1.920,0
968,0,818,0,3.797,0
969,0,819,0,4.089,0
970,0,820,0,2.701,0
971,0,821,0,0.721,0
972,0,822,0,1.141,0
973,0,823,0,1.096,0
974,0,824,0,1.013,0
975,0,825,0,1.508,0
976,0,826,0,2.479,0
977,0,827,0,2.797,0
978,0,828,0,2.582,0
979,0,829,0,3.235,0
980,0,830,0,0.536,0
981,0,831,0,4.110,0
982,0,832,0,1.074,0
983,0,833,0,2.467,0
984,0,834,0,3.449,0
985,0,835,0,1.813,0
986,0,835,0,64.751,0
987,0,835,0,65.065,0
988,0,836,0,3.582,0
989,0,837,0,4.449,0
